PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x0000000080001354, INSTR: 0x00139393, REG x7: 0x000000008003cb4e
PC: 0x0000000080001358, INSTR: 0x7df3a323, MEM 0x000000008003d314: 0x000000007ed20b6a
PC: 0x000000008000135c, INSTR: 0x41dd5d93, REG x27: 0x00000000b4bf3c13
PC: 0x0000000080001360, INSTR: 0x00d7d3b3, REG x7: 0x0000034057f93d49
PC: 0x0000000080001364, INSTR: 0x542d8b9b, REG x23: 0xffffffffb4bf4155
PC: 0x0000000080001368, INSTR: 0x2000fbb7, REG x23: 0x000000002000f000
PC: 0x000000008000136c, INSTR: 0x002b9b93, REG x23: 0x000000008003c000
PC: 0x0000000080001370, INSTR: 0xc55b8b93, REG x23: 0x000000008003bc55
PC: 0x0000000080001374, INSTR: 0xd60bc383, REG x7: 0x0000000000000000, MEM 0x000000008003b9b5
PC: 0x0000000080001378, INSTR: 0x0097db33, REG x22: 0x000000000000000d
PC: 0x000000008000137c, INSTR: 0x4001f1b7, REG x3: 0x000000004001f000
PC: 0x0000000080001380, INSTR: 0x00119193, REG x3: 0x000000008003e000
PC: 0x0000000080001384, INSTR: 0xe0918193, REG x3: 0x000000008003de09
PC: 0x0000000080001388, INSTR: 0x7071b383, REG x7: 0x0000000000000000, MEM 0x000000008003e510
PC: 0x000000008000138c, INSTR: 0x01706fb3, REG x31: 0x000000008003bc55
PC: 0x0000000080001390, INSTR: 0x2effec13, REG x24: 0x000000008003beff
PC: 0x0000000080001394, INSTR: 0x00013383, REG x7: 0xbfd5450bdbb0ff1b, MEM 0x000000008004fe80
PC: 0x0000000080001398, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000139c, INSTR: 0x00013f83, REG x31: 0x8f59dbc37ed20b6a, MEM 0x000000008004fe90
PC: 0x00000000800013a0, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800013a4, INSTR: 0x00013c03, REG x24: 0x4a89320ab19a232e, MEM 0x000000008004fea0
PC: 0x00000000800013a8, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800013ac, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800013b0, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800013b4, INSTR: 0x00013b03, REG x22: 0x4522881904968959, MEM 0x000000008004fec0
PC: 0x00000000800013b8, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800013bc, INSTR: 0x00013d83, REG x27: 0x0eaef617441e4b9a, MEM 0x000000008004fed0
PC: 0x00000000800013c0, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800013c4, INSTR: 0x00013903, REG x18: 0x7d4861257517a088, MEM 0x000000008004fee0
PC: 0x00000000800013c8, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800013cc, INSTR: 0x00013b83, REG x23: 0x0000000080042dec, MEM 0x000000008004fef0
PC: 0x00000000800013d0, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800013d4, INSTR: 0x00008067
PC: 0x0000000080000484, INSTR: 0x01d6d3b3, REG x7: 0x0000000007812ac5
PC: 0x0000000080000488, INSTR: 0x00185533, REG x10: 0x07ba2d46eff928f4
PC: 0x000000008000048c, INSTR: 0x01908f3b, REG x30: 0x000000003a3dcb33
PC: 0x0000000080000490, INSTR: 0x00d8db33, REG x22: 0x0000000000000000
PC: 0x0000000080000494, INSTR: 0x00ebd6b3, REG x13: 0x0000000000000000
PC: 0x0000000080000498, INSTR: 0x01a158b3, REG x17: 0x000000000008004f
PC: 0x000000008000049c, INSTR: 0x3802c393, REG x7: 0xffffffffffee8cf1
PC: 0x00000000800004a0, INSTR: 0xdef24d37, REG x26: 0xffffffffdef24000
PC: 0x00000000800004a4, INSTR: 0x0167d6b3, REG x13: 0x680aff27a92c7b51
PC: 0x00000000800004a8, INSTR: 0x01b6d4b3, REG x9: 0x0000001a02bfc9ea
PC: 0x00000000800004ac, INSTR: 0x015058b3, REG x17: 0x0000000000000000
PC: 0x00000000800004b0, INSTR: 0x0080e4b3, REG x9: 0xddf9d0cdfb8c1dbd
PC: 0x00000000800004b4, INSTR: 0x0193d463
PC: 0x00000000800004bc, INSTR: 0x20012837, REG x16: 0x0000000020012000
PC: 0x00000000800004c0, INSTR: 0xdb98081b, REG x16: 0x0000000020011db9
PC: 0x00000000800004c4, INSTR: 0x00281813, REG x16: 0x00000000800476e4
PC: 0x00000000800004c8, INSTR: 0x66c83883, REG x17: 0x0000000000000000, MEM 0x0000000080047d50
PC: 0x00000000800004cc, INSTR: 0x00ef5a33, REG x20: 0x0000000000000000
PC: 0x00000000800004d0, INSTR: 0x00080bb7, REG x23: 0x0000000000080000
PC: 0x00000000800004d4, INSTR: 0x029b8b9b, REG x23: 0x0000000000080029
PC: 0x00000000800004d8, INSTR: 0x00cb9b93, REG x23: 0x0000000080029000
PC: 0x00000000800004dc, INSTR: 0xc63b8b93, REG x23: 0x0000000080028c63
PC: 0x00000000800004e0, INSTR: 0xe91bc783, REG x15: 0x0000000000000000, MEM 0x0000000080028af4
PC: 0x00000000800004e4, INSTR: 0x0092d033
PC: 0x00000000800004e8, INSTR: 0x02001db7, REG x27: 0x0000000002001000
PC: 0x00000000800004ec, INSTR: 0x1bfd8d9b, REG x27: 0x00000000020011bf
PC: 0x00000000800004f0, INSTR: 0x006d9d93, REG x27: 0x0000000080046fc0
PC: 0x00000000800004f4, INSTR: 0xfedd9b23, MEM 0x0000000080046fb6: 0x0000000000007b51
PC: 0x00000000800004f8, INSTR: 0x00c95db3, REG x27: 0x0000003ea43092ba
PC: 0x00000000800004fc, INSTR: 0x40025437, REG x8: 0x0000000040025000
PC: 0x0000000080000500, INSTR: 0x00141413, REG x8: 0x000000008004a000
PC: 0x0000000080000504, INSTR: 0x6b840413, REG x8: 0x000000008004a6b8
PC: 0x0000000080000508, INSTR: 0x4c144783, REG x15: 0x0000000000000000, MEM 0x000000008004ab79
PC: 0x000000008000050c, INSTR: 0x01315313, REG x6: 0x0000000000001000
PC: 0x0000000080000510, INSTR: 0x008d0463
PC: 0x0000000080000514, INSTR: 0x0040006f
PC: 0x0000000080000518, INSTR: 0x01c655b3, REG x11: 0x0000452288190496
PC: 0x000000008000051c, INSTR: 0x01c6dfb3, REG x31: 0x0000680aff27a92c
PC: 0x0000000080000520, INSTR: 0x0099da33, REG x20: 0x0000000000000007
PC: 0x0000000080000524, INSTR: 0x01367933, REG x18: 0x4102000900000158
PC: 0x0000000080000528, INSTR: 0x01efdbb3, REG x23: 0x0000000000000000
PC: 0x000000008000052c, INSTR: 0x20011237, REG x4: 0x0000000020011000
PC: 0x0000000080000530, INSTR: 0x00221213, REG x4: 0x0000000080044000
PC: 0x0000000080000534, INSTR: 0x83720213, REG x4: 0x0000000080043837
PC: 0x0000000080000538, INSTR: 0x8d720623, MEM 0x0000000080043103: 0x0000000000000000
PC: 0x000000008000053c, INSTR: 0x01fae1b3, REG x3: 0x2b94eb0affffabae
PC: 0x0000000080000540, INSTR: 0x01f05e33, REG x28: 0x0000000000000000
PC: 0x0000000080000544, INSTR: 0x01da5fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000548, INSTR: 0x00001a97, REG x21: 0x0000000080001548
PC: 0x000000008000054c, INSTR: 0xdc0a8a93, REG x21: 0x0000000080001308
PC: 0x0000000080000550, INSTR: 0x000a80e7, REG x1: 0x0000000080000554
PC: 0x0000000080001308, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x000000008000130c, INSTR: 0x01713023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001310, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001314, INSTR: 0x01213023, MEM 0x000000008004fee0: 0x4102000900000158
PC: 0x0000000080001318, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000131c, INSTR: 0x01b13023, MEM 0x000000008004fed0: 0x0000003ea43092ba
PC: 0x0000000080001320, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001324, INSTR: 0x01613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001328, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000132c, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x2b94eb0affffabae
PC: 0x0000000080001330, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001334, INSTR: 0x01813023, MEM 0x000000008004fea0: 0x4a89320ab19a232e
PC: 0x0000000080001338, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000133c, INSTR: 0x01f13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001340, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001344, INSTR: 0x00713023, MEM 0x000000008004fe80: 0xffffffffffee8cf1
PC: 0x0000000080001348, INSTR: 0x00a4d933, REG x18: 0x0000000000000ddf
PC: 0x000000008000134c, INSTR: 0x4001e3b7, REG x7: 0x000000004001e000
PC: 0x0000000080001350, INSTR: 0x5a73839b, REG x7: 0x000000004001e5a7
PC: 0x0000000080001354, INSTR: 0x00139393, REG x7: 0x000000008003cb4e
PC: 0x0000000080001358, INSTR: 0x7df3a323, MEM 0x000000008003d314: 0x0000000000000000
PC: 0x000000008000135c, INSTR: 0x41dd5d93, REG x27: 0xfffffffffffffffe
PC: 0x0000000080001360, INSTR: 0x00d7d3b3, REG x7: 0x0000000000000000
PC: 0x0000000080001364, INSTR: 0x542d8b9b, REG x23: 0x0000000000000540
PC: 0x0000000080001368, INSTR: 0x2000fbb7, REG x23: 0x000000002000f000
PC: 0x000000008000136c, INSTR: 0x002b9b93, REG x23: 0x000000008003c000
PC: 0x0000000080001370, INSTR: 0xc55b8b93, REG x23: 0x000000008003bc55
PC: 0x0000000080001374, INSTR: 0xd60bc383, REG x7: 0x0000000000000000, MEM 0x000000008003b9b5
PC: 0x0000000080001378, INSTR: 0x0097db33, REG x22: 0x0000000000000000
PC: 0x000000008000137c, INSTR: 0x4001f1b7, REG x3: 0x000000004001f000
PC: 0x0000000080001380, INSTR: 0x00119193, REG x3: 0x000000008003e000
PC: 0x0000000080001384, INSTR: 0xe0918193, REG x3: 0x000000008003de09
PC: 0x0000000080001388, INSTR: 0x7071b383, REG x7: 0x0000000000000000, MEM 0x000000008003e510
PC: 0x000000008000138c, INSTR: 0x01706fb3, REG x31: 0x000000008003bc55
PC: 0x0000000080001390, INSTR: 0x2effec13, REG x24: 0x000000008003beff
PC: 0x0000000080001394, INSTR: 0x00013383, REG x7: 0xffffffffffee8cf1, MEM 0x000000008004fe80
PC: 0x0000000080001398, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000139c, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800013a0, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800013a4, INSTR: 0x00013c03, REG x24: 0x4a89320ab19a232e, MEM 0x000000008004fea0
PC: 0x00000000800013a8, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800013ac, INSTR: 0x00013183, REG x3: 0x2b94eb0affffabae, MEM 0x000000008004feb0
PC: 0x00000000800013b0, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800013b4, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800013b8, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800013bc, INSTR: 0x00013d83, REG x27: 0x0000003ea43092ba, MEM 0x000000008004fed0
PC: 0x00000000800013c0, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800013c4, INSTR: 0x00013903, REG x18: 0x4102000900000158, MEM 0x000000008004fee0
PC: 0x00000000800013c8, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800013cc, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800013d0, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800013d4, INSTR: 0x00008067
PC: 0x0000000080000554, INSTR: 0x01555233, REG x4: 0x0007ba2d46eff928
PC: 0x0000000080000558, INSTR: 0x1990006f
PC: 0x0000000080000ef0, INSTR: 0x00000797, REG x15: 0x0000000080000ef0
PC: 0x0000000080000ef4, INSTR: 0x5a478793, REG x15: 0x0000000080001494
PC: 0x0000000080000ef8, INSTR: 0x000780e7, REG x1: 0x0000000080000efc
PC: 0x0000000080001494, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001498, INSTR: 0x00913023, MEM 0x000000008004fef0: 0xddf9d0cdfb8c1dbd
PC: 0x000000008000149c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014a0, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0007ba2d46eff928
PC: 0x00000000800014a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014a8, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x4102000900000158
PC: 0x00000000800014ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014b0, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000001000
PC: 0x00000000800014b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014b8, INSTR: 0x01613023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800014bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014c0, INSTR: 0x00a13023, MEM 0x000000008004fea0: 0x07ba2d46eff928f4
PC: 0x00000000800014c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014c8, INSTR: 0x01813023, MEM 0x000000008004fe90: 0x4a89320ab19a232e
PC: 0x00000000800014cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014d0, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x00000000800014d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0xf41e66e9c41b85ac
PC: 0x00000000800014dc, INSTR: 0x0038d4b3, REG x9: 0x0000000000000000
PC: 0x00000000800014e0, INSTR: 0x01837233, REG x4: 0x0000000000000000
PC: 0x00000000800014e4, INSTR: 0x4028053b, REG x10: 0xffffffffffff7874
PC: 0x00000000800014e8, INSTR: 0x0061d933, REG x18: 0x2b94eb0affffabae
PC: 0x00000000800014ec, INSTR: 0xc2614f97, REG x31: 0x00000000426154ec
PC: 0x00000000800014f0, INSTR: 0x01f25c33, REG x24: 0x0000000000000000
PC: 0x00000000800014f4, INSTR: 0x0060d4b3, REG x9: 0x0000000080000efc
PC: 0x00000000800014f8, INSTR: 0x00bdf333, REG x6: 0x0000002280100092
PC: 0x00000000800014fc, INSTR: 0x40020737, REG x14: 0x0000000040020000
PC: 0x0000000080001500, INSTR: 0xb537071b, REG x14: 0x000000004001fb53
PC: 0x0000000080001504, INSTR: 0x00171713, REG x14: 0x000000008003f6a6
PC: 0x0000000080001508, INSTR: 0xab671b03, REG x22: 0x0000000000000000, MEM 0x000000008003f15c
PC: 0x000000008000150c, INSTR: 0x41e8dc1b, REG x24: 0x0000000000000000
PC: 0x0000000080001510, INSTR: 0x00013703, REG x14: 0xf41e66e9c41b85ac, MEM 0x000000008004fe70
PC: 0x0000000080001514, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001518, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x000000008000151c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001520, INSTR: 0x00013c03, REG x24: 0x4a89320ab19a232e, MEM 0x000000008004fe90
PC: 0x0000000080001524, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001528, INSTR: 0x00013503, REG x10: 0x07ba2d46eff928f4, MEM 0x000000008004fea0
PC: 0x000000008000152c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001530, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001534, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001538, INSTR: 0x00013303, REG x6: 0x0000000000001000, MEM 0x000000008004fec0
PC: 0x000000008000153c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001540, INSTR: 0x00013903, REG x18: 0x4102000900000158, MEM 0x000000008004fed0
PC: 0x0000000080001544, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001548, INSTR: 0x00013203, REG x4: 0x0007ba2d46eff928, MEM 0x000000008004fee0
PC: 0x000000008000154c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001550, INSTR: 0x00013483, REG x9: 0xddf9d0cdfb8c1dbd, MEM 0x000000008004fef0
PC: 0x0000000080001554, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001558, INSTR: 0x00008067
PC: 0x0000000080000efc, INSTR: 0x00045f33, REG x30: 0x000000008004a6b8
PC: 0x0000000080000f00, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x0000000080000f04, INSTR: 0x02d2021b, REG x4: 0x000000000008002d
PC: 0x0000000080000f08, INSTR: 0x00c21213, REG x4: 0x000000008002d000
PC: 0x0000000080000f0c, INSTR: 0x6f320213, REG x4: 0x000000008002d6f3
PC: 0x0000000080000f10, INSTR: 0x9ea20f23, MEM 0x000000008002d0f1: 0x00000000000000f4
PC: 0x0000000080000f14, INSTR: 0x001edfb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f18, INSTR: 0x0038f3b3, REG x7: 0x0000000000000000
PC: 0x0000000080000f1c, INSTR: 0x24c000ef, REG x1: 0x0000000080000f20
PC: 0x0000000080001168, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x000000008000116c, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000080001308
PC: 0x0000000080001170, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001174, INSTR: 0x00113023, MEM 0x000000008004fee0: 0x0000000080000f20
PC: 0x0000000080001178, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000117c, INSTR: 0x01b13023, MEM 0x000000008004fed0: 0x0000003ea43092ba
PC: 0x0000000080001180, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001184, INSTR: 0x00a13023, MEM 0x000000008004fec0: 0x07ba2d46eff928f4
PC: 0x0000000080001188, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000118c, INSTR: 0x01113023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001190, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001194, INSTR: 0x00c13023, MEM 0x000000008004fea0: 0x4522881904968959
PC: 0x0000000080001198, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000119c, INSTR: 0x01313023, MEM 0x000000008004fe90: 0xf94a02c9b028115c
PC: 0x00000000800011a0, INSTR: 0x00f05533, REG x10: 0x0000000000000000
PC: 0x00000000800011a4, INSTR: 0x01e550b3, REG x1: 0x0000000000000000
PC: 0x00000000800011a8, INSTR: 0x016b1893, REG x17: 0x0000000000000000
PC: 0x00000000800011ac, INSTR: 0x00cf5533, REG x10: 0x0000000000000040
PC: 0x00000000800011b0, INSTR: 0x01a789bb, REG x19: 0x000000005ef25494
PC: 0x00000000800011b4, INSTR: 0x002addb3, REG x27: 0x0000000000008000
PC: 0x00000000800011b8, INSTR: 0x002e50b3, REG x1: 0x0000000000000000
PC: 0x00000000800011bc, INSTR: 0x40590633, REG x12: 0x41020009001171e7
PC: 0x00000000800011c0, INSTR: 0x4115d993, REG x19: 0x000000002291440c
PC: 0x00000000800011c4, INSTR: 0x01352ab3, REG x21: 0x0000000000000001
PC: 0x00000000800011c8, INSTR: 0x00013983, REG x19: 0xf94a02c9b028115c, MEM 0x000000008004fe90
PC: 0x00000000800011cc, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011d0, INSTR: 0x00013603, REG x12: 0x4522881904968959, MEM 0x000000008004fea0
PC: 0x00000000800011d4, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011d8, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800011dc, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011e0, INSTR: 0x00013503, REG x10: 0x07ba2d46eff928f4, MEM 0x000000008004fec0
PC: 0x00000000800011e4, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011e8, INSTR: 0x00013d83, REG x27: 0x0000003ea43092ba, MEM 0x000000008004fed0
PC: 0x00000000800011ec, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800011f0, INSTR: 0x00013083, REG x1: 0x0000000080000f20, MEM 0x000000008004fee0
PC: 0x00000000800011f4, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800011f8, INSTR: 0x00013a83, REG x21: 0x0000000080001308, MEM 0x000000008004fef0
PC: 0x00000000800011fc, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001200, INSTR: 0x00008067
PC: 0x0000000080000f20, INSTR: 0x02901d13, REG x26: 0x0000000000000000
PC: 0x0000000080000f24, INSTR: 0x000cdab3, REG x21: 0x9bf65bbdba3dc6af
PC: 0x0000000080000f28, INSTR: 0x01561fb3, REG x31: 0x44ac800000000000
PC: 0x0000000080000f2c, INSTR: 0x0199d1b3, REG x3: 0x000000000001f294
PC: 0x0000000080000f30, INSTR: 0x018fd7b3, REG x15: 0x00000000000112b2
PC: 0x0000000080000f34, INSTR: 0x00855fb3, REG x31: 0x0000000000000007
PC: 0x0000000080000f38, INSTR: 0x011b5233, REG x4: 0x0000000000000000
PC: 0x0000000080000f3c, INSTR: 0x011a50b3, REG x1: 0x0000000000000007
PC: 0x0000000080000f40, INSTR: 0x00400613, REG x12: 0x0000000000000004
PC: 0x0000000080000f44, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080000f48, INSTR: 0x0040006f
PC: 0x0000000080000f4c, INSTR: 0x0033bb33, REG x22: 0x0000000000000001
PC: 0x0000000080000f50, INSTR: 0x01ad5ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000f54, INSTR: 0x019dd8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000f58, INSTR: 0x0005dc33, REG x24: 0x0000452288190496
PC: 0x0000000080000f5c, INSTR: 0x00daf533, REG x10: 0x0000000000000000
PC: 0x0000000080000f60, INSTR: 0xeee30d13, REG x26: 0x0000000000000eee
PC: 0x0000000080000f64, INSTR: 0x00c3df33, REG x30: 0x0000000000000000
PC: 0x0000000080000f68, INSTR: 0x00efdbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000f6c, INSTR: 0x96b9f693, REG x13: 0xf94a02c9b0281148
PC: 0x0000000080000f70, INSTR: 0x016c5433, REG x8: 0x00002291440c824b
PC: 0x0000000080000f74, INSTR: 0x0021ca33, REG x20: 0x0000000080050d94
PC: 0x0000000080000f78, INSTR: 0x01ffd233, REG x4: 0x0000000000000000
PC: 0x0000000080000f7c, INSTR: 0x01c2d6b3, REG x13: 0xffffffffffee8f71
PC: 0x0000000080000f80, INSTR: 0xe97d041b, REG x8: 0x0000000000000d85
PC: 0x0000000080000f84, INSTR: 0xfff60613, REG x12: 0x0000000000000003
PC: 0x0000000080000f88, INSTR: 0xfdb612e3
PC: 0x0000000080000f4c, INSTR: 0x0033bb33, REG x22: 0x0000000000000001
PC: 0x0000000080000f50, INSTR: 0x01ad5ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000f54, INSTR: 0x019dd8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000f58, INSTR: 0x0005dc33, REG x24: 0x0000452288190496
PC: 0x0000000080000f5c, INSTR: 0x00daf533, REG x10: 0x0000000000000000
PC: 0x0000000080000f60, INSTR: 0xeee30d13, REG x26: 0x0000000000000eee
PC: 0x0000000080000f64, INSTR: 0x00c3df33, REG x30: 0x0000000000000000
PC: 0x0000000080000f68, INSTR: 0x00efdbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000f6c, INSTR: 0x96b9f693, REG x13: 0xf94a02c9b0281148
PC: 0x0000000080000f70, INSTR: 0x016c5433, REG x8: 0x00002291440c824b
PC: 0x0000000080000f74, INSTR: 0x0021ca33, REG x20: 0x0000000080050d94
PC: 0x0000000080000f78, INSTR: 0x01ffd233, REG x4: 0x0000000000000000
PC: 0x0000000080000f7c, INSTR: 0x01c2d6b3, REG x13: 0xffffffffffee8f71
PC: 0x0000000080000f80, INSTR: 0xe97d041b, REG x8: 0x0000000000000d85
PC: 0x0000000080000f84, INSTR: 0xfff60613, REG x12: 0x0000000000000002
PC: 0x0000000080000f88, INSTR: 0xfdb612e3
PC: 0x0000000080000f4c, INSTR: 0x0033bb33, REG x22: 0x0000000000000001
PC: 0x0000000080000f50, INSTR: 0x01ad5ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000f54, INSTR: 0x019dd8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000f58, INSTR: 0x0005dc33, REG x24: 0x0000452288190496
PC: 0x0000000080000f5c, INSTR: 0x00daf533, REG x10: 0x0000000000000000
PC: 0x0000000080000f60, INSTR: 0xeee30d13, REG x26: 0x0000000000000eee
PC: 0x0000000080000f64, INSTR: 0x00c3df33, REG x30: 0x0000000000000000
PC: 0x0000000080000f68, INSTR: 0x00efdbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000f6c, INSTR: 0x96b9f693, REG x13: 0xf94a02c9b0281148
PC: 0x0000000080000f70, INSTR: 0x016c5433, REG x8: 0x00002291440c824b
PC: 0x0000000080000f74, INSTR: 0x0021ca33, REG x20: 0x0000000080050d94
PC: 0x0000000080000f78, INSTR: 0x01ffd233, REG x4: 0x0000000000000000
PC: 0x0000000080000f7c, INSTR: 0x01c2d6b3, REG x13: 0xffffffffffee8f71
PC: 0x0000000080000f80, INSTR: 0xe97d041b, REG x8: 0x0000000000000d85
PC: 0x0000000080000f84, INSTR: 0xfff60613, REG x12: 0x0000000000000001
PC: 0x0000000080000f88, INSTR: 0xfdb612e3
PC: 0x0000000080000f4c, INSTR: 0x0033bb33, REG x22: 0x0000000000000001
PC: 0x0000000080000f50, INSTR: 0x01ad5ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000f54, INSTR: 0x019dd8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000f58, INSTR: 0x0005dc33, REG x24: 0x0000452288190496
PC: 0x0000000080000f5c, INSTR: 0x00daf533, REG x10: 0x0000000000000000
PC: 0x0000000080000f60, INSTR: 0xeee30d13, REG x26: 0x0000000000000eee
PC: 0x0000000080000f64, INSTR: 0x00c3df33, REG x30: 0x0000000000000000
PC: 0x0000000080000f68, INSTR: 0x00efdbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000f6c, INSTR: 0x96b9f693, REG x13: 0xf94a02c9b0281148
PC: 0x0000000080000f70, INSTR: 0x016c5433, REG x8: 0x00002291440c824b
PC: 0x0000000080000f74, INSTR: 0x0021ca33, REG x20: 0x0000000080050d94
