PC: 0x0000000080000000, INSTR: 0x08005637, REG x12: 0x0000000008005000
PC: 0x0000000080001334, INSTR: 0x00013603, REG x12: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x0000000080001338, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000133c, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001340, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001344, INSTR: 0x00013183, REG x3: 0x0000000000088592, MEM 0x000000008004fec0
PC: 0x0000000080001348, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000134c, INSTR: 0x00013083, REG x1: 0x0000000080000b14, MEM 0x000000008004fed0
PC: 0x0000000080001350, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001354, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x0000000080001358, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000135c, INSTR: 0x00013a83, REG x21: 0x00000000800442c9, MEM 0x000000008004fef0
PC: 0x0000000080001360, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001364, INSTR: 0x00008067
PC: 0x0000000080000b14, INSTR: 0xa9683c13, REG x24: 0x0000000000000001
PC: 0x0000000080000b18, INSTR: 0xbd39ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000b1c, INSTR: 0x001f8f93, REG x31: 0x0000000000000004
PC: 0x0000000080000b20, INSTR: 0xfaefcce3
PC: 0x0000000080000b24, INSTR: 0x0040006f
PC: 0x0000000080000b28, INSTR: 0x005d7463
PC: 0x0000000080000b30, INSTR: 0x419d8db3, REG x27: 0xffffffffffffffff
PC: 0x0000000080000b34, INSTR: 0x00519533, REG x10: 0x0000000000088592
PC: 0x0000000080000b38, INSTR: 0x1240006f
PC: 0x0000000080000c5c, INSTR: 0x40021737, REG x14: 0x0000000040021000
PC: 0x0000000080000c60, INSTR: 0x00171713, REG x14: 0x0000000080042000
PC: 0x0000000080000c64, INSTR: 0x57370713, REG x14: 0x0000000080042573
PC: 0x0000000080000c68, INSTR: 0x5e775803, REG x16: 0x0000000000000000, MEM 0x0000000080042b5a
PC: 0x0000000080000c6c, INSTR: 0xca5d3313, REG x6: 0x0000000000000001
PC: 0x0000000080000c70, INSTR: 0x204abb13, REG x22: 0x0000000000000000
PC: 0x0000000080000c74, INSTR: 0x00000b97, REG x23: 0x0000000080000c74
PC: 0x0000000080000c78, INSTR: 0x6f4b8b93, REG x23: 0x0000000080001368
PC: 0x0000000080000c7c, INSTR: 0x000b80e7, REG x1: 0x0000000080000c80
PC: 0x0000000080001368, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x000000008000136c, INSTR: 0x01013023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001370, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001374, INSTR: 0x01713023, MEM 0x000000008004fee0: 0x0000000080001368
PC: 0x0000000080001378, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000137c, INSTR: 0x01913023, MEM 0x000000008004fed0: 0x0000000000000001
PC: 0x0000000080001380, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001384, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000001
PC: 0x0000000080001388, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000138c, INSTR: 0x01b13023, MEM 0x000000008004feb0: 0xffffffffffffffff
PC: 0x0000000080001390, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001394, INSTR: 0x01d13023, MEM 0x000000008004fea0: 0x000000008000048c
PC: 0x0000000080001398, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000139c, INSTR: 0x00a13023, MEM 0x000000008004fe90: 0x0000000000088592
PC: 0x00000000800013a0, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800013a4, INSTR: 0x01113023, MEM 0x000000008004fe80: 0x0000000080044b18
PC: 0x00000000800013a8, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800013ac, INSTR: 0x01813023, MEM 0x000000008004fe70: 0x0000000000000001
PC: 0x00000000800013b0, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800013b4, INSTR: 0x00513023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x00000000800013b8, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800013bc, INSTR: 0x01f13023, MEM 0x000000008004fe50: 0x0000000000000004
PC: 0x00000000800013c0, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x00000000800013c4, INSTR: 0x00e13023, MEM 0x000000008004fe40: 0x0000000080042573
PC: 0x00000000800013c8, INSTR: 0x00ac5893, REG x17: 0x0000000000000000
PC: 0x00000000800013cc, INSTR: 0x4c6cb713, REG x14: 0x0000000000000001
PC: 0x00000000800013d0, INSTR: 0x5d41bb93, REG x23: 0x0000000000000000
PC: 0x00000000800013d4, INSTR: 0x0e322f93, REG x31: 0x0000000000000001
PC: 0x00000000800013d8, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x00000000800013dc, INSTR: 0x00429293, REG x5: 0x0000000080050000
PC: 0x00000000800013e0, INSTR: 0xa2328293, REG x5: 0x000000008004fa23
PC: 0x00000000800013e4, INSTR: 0x33c2aaa3, MEM 0x000000008004fd58: 0x0000000000000000
PC: 0x00000000800013e8, INSTR: 0x40027c37, REG x24: 0x0000000040027000
PC: 0x00000000800013ec, INSTR: 0x001c1c13, REG x24: 0x000000008004e000
PC: 0x00000000800013f0, INSTR: 0x53fc0c13, REG x24: 0x000000008004e53f
PC: 0x00000000800013f4, INSTR: 0xa11c2c83, REG x25: 0x0000000000000000, MEM 0x000000008004df50
PC: 0x00000000800013f8, INSTR: 0x40021837, REG x16: 0x0000000040021000
PC: 0x00000000800013fc, INSTR: 0x00181813, REG x16: 0x0000000080042000
PC: 0x0000000080001400, INSTR: 0x85480813, REG x16: 0x0000000080041854
PC: 0x0000000080001404, INSTR: 0xe1780303, REG x6: 0x0000000000000000, MEM 0x000000008004166b
PC: 0x0000000080001408, INSTR: 0x5a02b513, REG x10: 0x0000000000000000
PC: 0x000000008000140c, INSTR: 0x9bf0bd93, REG x27: 0x0000000000000001
PC: 0x0000000080001410, INSTR: 0x40673e93, REG x29: 0x0000000000000001
PC: 0x0000000080001414, INSTR: 0x00013703, REG x14: 0x0000000080042573, MEM 0x000000008004fe40
PC: 0x0000000080001418, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x000000008000141c, INSTR: 0x00013f83, REG x31: 0x0000000000000004, MEM 0x000000008004fe50
PC: 0x0000000080001420, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001424, INSTR: 0x00013283, REG x5: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x0000000080001428, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x000000008000142c, INSTR: 0x00013c03, REG x24: 0x0000000000000001, MEM 0x000000008004fe70
PC: 0x0000000080001430, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001434, INSTR: 0x00013883, REG x17: 0x0000000080044b18, MEM 0x000000008004fe80
PC: 0x0000000080001438, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000143c, INSTR: 0x00013503, REG x10: 0x0000000000088592, MEM 0x000000008004fe90
PC: 0x0000000080001440, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001444, INSTR: 0x00013e83, REG x29: 0x000000008000048c, MEM 0x000000008004fea0
PC: 0x0000000080001448, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000144c, INSTR: 0x00013d83, REG x27: 0xffffffffffffffff, MEM 0x000000008004feb0
PC: 0x0000000080001450, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001454, INSTR: 0x00013303, REG x6: 0x0000000000000001, MEM 0x000000008004fec0
PC: 0x0000000080001458, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000145c, INSTR: 0x00013c83, REG x25: 0x0000000000000001, MEM 0x000000008004fed0
PC: 0x0000000080001460, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001464, INSTR: 0x00013b83, REG x23: 0x0000000080001368, MEM 0x000000008004fee0
PC: 0x0000000080001468, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000146c, INSTR: 0x00013803, REG x16: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001470, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001474, INSTR: 0x00008067
PC: 0x0000000080000c80, INSTR: 0xe0f1b913, REG x18: 0x0000000000000001
PC: 0x0000000080000c84, INSTR: 0x35f3be13, REG x28: 0x0000000000000001
PC: 0x0000000080000c88, INSTR: 0x116f3413, REG x8: 0x0000000000000001
PC: 0x0000000080000c8c, INSTR: 0x40019337, REG x6: 0x0000000040019000
PC: 0x0000000080000c90, INSTR: 0x00131313, REG x6: 0x0000000080032000
PC: 0x0000000080000c94, INSTR: 0xf4e30313, REG x6: 0x0000000080031f4e
PC: 0x0000000080000c98, INSTR: 0xd3a30e03, REG x28: 0x0000000000000000, MEM 0x0000000080031c88
PC: 0x0000000080000c9c, INSTR: 0xf120b493, REG x9: 0x0000000000000001
PC: 0x0000000080000ca0, INSTR: 0xf3bcb613, REG x12: 0x0000000000000001
PC: 0x0000000080000ca4, INSTR: 0x8c91b993, REG x19: 0x0000000000000001
PC: 0x0000000080000ca8, INSTR: 0x00764233, REG x4: 0x0000000000000001
PC: 0x0000000080000cac, INSTR: 0x01dc951b, REG x10: 0x0000000020000000
PC: 0x0000000080000cb0, INSTR: 0x00000793, REG x15: 0x0000000000000000
PC: 0x0000000080000cb4, INSTR: 0x00000c13, REG x24: 0x0000000000000000
PC: 0x0000000080000cb8, INSTR: 0x0040006f
PC: 0x0000000080000cbc, INSTR: 0x00178793, REG x15: 0x0000000000000001
PC: 0x0000000080000cc0, INSTR: 0x0027dc13, REG x24: 0x0000000000000000
PC: 0x0000000080000cc4, INSTR: 0x01e44463
PC: 0x0000000080000cc8, INSTR: 0x0040006f
PC: 0x0000000080000ccc, INSTR: 0x00793f93, REG x31: 0x0000000000000001
PC: 0x0000000080000cd0, INSTR: 0x9a11b493, REG x9: 0x0000000000000001
PC: 0x0000000080000cd4, INSTR: 0x16913b93, REG x23: 0x0000000000000000
PC: 0x0000000080000cd8, INSTR: 0xbc87ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000cdc, INSTR: 0x001dd733, REG x14: 0xffffffffffffffff
PC: 0x0000000080000ce0, INSTR: 0x714efd93, REG x27: 0x0000000000000404
PC: 0x0000000080000ce4, INSTR: 0xb89db213, REG x4: 0x0000000000000001
PC: 0x0000000080000ce8, INSTR: 0x48183d93, REG x27: 0x0000000000000001
PC: 0x0000000080000cec, INSTR: 0x040013b7, REG x7: 0x0000000004001000
PC: 0x0000000080000cf0, INSTR: 0x00539393, REG x7: 0x0000000080020000
PC: 0x0000000080000cf4, INSTR: 0x18738393, REG x7: 0x0000000080020187
PC: 0x0000000080000cf8, INSTR: 0x638392a3, MEM 0x00000000800207ac: 0x0000000000000000
PC: 0x0000000080000cfc, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000d00, INSTR: 0xa63e8e9b, REG x29: 0x0000000010008a63
PC: 0x0000000080000d04, INSTR: 0x003e9e93, REG x29: 0x0000000080045318
PC: 0x0000000080000d08, INSTR: 0x0cee8683, REG x13: 0x0000000000000000, MEM 0x00000000800453e6
PC: 0x0000000080000d0c, INSTR: 0x00501ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000d10, INSTR: 0x7eb6b313, REG x6: 0x0000000000000001
PC: 0x0000000080000d14, INSTR: 0xda0a3593, REG x11: 0x0000000000000001
PC: 0x0000000080000d18, INSTR: 0xa177e997, REG x19: 0x000000002177ed18
PC: 0x0000000080000d1c, INSTR: 0x40013db7, REG x27: 0x0000000040013000
PC: 0x0000000080000d20, INSTR: 0x001d9d93, REG x27: 0x0000000080026000
PC: 0x0000000080000d24, INSTR: 0xea1d8d93, REG x27: 0x0000000080025ea1
PC: 0x0000000080000d28, INSTR: 0x817dbe83, REG x29: 0x0000000000000000, MEM 0x00000000800256b8
PC: 0x0000000080000d2c, INSTR: 0xa1803a93, REG x21: 0x0000000000000001
PC: 0x0000000080000d30, INSTR: 0x026e5013
PC: 0x0000000080000d34, INSTR: 0x8446ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000d38, INSTR: 0xf80c02e3
PC: 0x0000000080000cbc, INSTR: 0x00178793, REG x15: 0x0000000000000002
PC: 0x0000000080000cc0, INSTR: 0x0027dc13, REG x24: 0x0000000000000000
PC: 0x0000000080000cc4, INSTR: 0x01e44463
PC: 0x0000000080000cc8, INSTR: 0x0040006f
PC: 0x0000000080000ccc, INSTR: 0x00793f93, REG x31: 0x0000000000000001
PC: 0x0000000080000cd0, INSTR: 0x9a11b493, REG x9: 0x0000000000000001
PC: 0x0000000080000cd4, INSTR: 0x16913b93, REG x23: 0x0000000000000000
PC: 0x0000000080000cd8, INSTR: 0xbc87ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000cdc, INSTR: 0x001dd733, REG x14: 0x0000000080025ea1
PC: 0x0000000080000ce0, INSTR: 0x714efd93, REG x27: 0x0000000000000000
PC: 0x0000000080000ce4, INSTR: 0xb89db213, REG x4: 0x0000000000000001
PC: 0x0000000080000ce8, INSTR: 0x48183d93, REG x27: 0x0000000000000001
PC: 0x0000000080000cec, INSTR: 0x040013b7, REG x7: 0x0000000004001000
PC: 0x0000000080000cf0, INSTR: 0x00539393, REG x7: 0x0000000080020000
PC: 0x0000000080000cf4, INSTR: 0x18738393, REG x7: 0x0000000080020187
PC: 0x0000000080000cf8, INSTR: 0x638392a3, MEM 0x00000000800207ac: 0x0000000000000000
PC: 0x0000000080000cfc, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000d00, INSTR: 0xa63e8e9b, REG x29: 0x0000000010008a63
PC: 0x0000000080000d04, INSTR: 0x003e9e93, REG x29: 0x0000000080045318
PC: 0x0000000080000d08, INSTR: 0x0cee8683, REG x13: 0x0000000000000000, MEM 0x00000000800453e6
PC: 0x0000000080000d0c, INSTR: 0x00501ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000d10, INSTR: 0x7eb6b313, REG x6: 0x0000000000000001
PC: 0x0000000080000d14, INSTR: 0xda0a3593, REG x11: 0x0000000000000001
PC: 0x0000000080000d18, INSTR: 0xa177e997, REG x19: 0x000000002177ed18
PC: 0x0000000080000d1c, INSTR: 0x40013db7, REG x27: 0x0000000040013000
PC: 0x0000000080000d20, INSTR: 0x001d9d93, REG x27: 0x0000000080026000
PC: 0x0000000080000d24, INSTR: 0xea1d8d93, REG x27: 0x0000000080025ea1
PC: 0x0000000080000d28, INSTR: 0x817dbe83, REG x29: 0x0000000000000000, MEM 0x00000000800256b8
PC: 0x0000000080000d2c, INSTR: 0xa1803a93, REG x21: 0x0000000000000001
PC: 0x0000000080000d30, INSTR: 0x026e5013
PC: 0x0000000080000d34, INSTR: 0x8446ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000d38, INSTR: 0xf80c02e3
PC: 0x0000000080000cbc, INSTR: 0x00178793, REG x15: 0x0000000000000003
PC: 0x0000000080000cc0, INSTR: 0x0027dc13, REG x24: 0x0000000000000000
PC: 0x0000000080000cc4, INSTR: 0x01e44463
PC: 0x0000000080000cc8, INSTR: 0x0040006f
PC: 0x0000000080000ccc, INSTR: 0x00793f93, REG x31: 0x0000000000000001
PC: 0x0000000080000cd0, INSTR: 0x9a11b493, REG x9: 0x0000000000000001
PC: 0x0000000080000cd4, INSTR: 0x16913b93, REG x23: 0x0000000000000000
PC: 0x0000000080000cd8, INSTR: 0xbc87ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000cdc, INSTR: 0x001dd733, REG x14: 0x0000000080025ea1
PC: 0x0000000080000ce0, INSTR: 0x714efd93, REG x27: 0x0000000000000000
PC: 0x0000000080000ce4, INSTR: 0xb89db213, REG x4: 0x0000000000000001
PC: 0x0000000080000ce8, INSTR: 0x48183d93, REG x27: 0x0000000000000001
PC: 0x0000000080000cec, INSTR: 0x040013b7, REG x7: 0x0000000004001000
PC: 0x0000000080000cf0, INSTR: 0x00539393, REG x7: 0x0000000080020000
PC: 0x0000000080000cf4, INSTR: 0x18738393, REG x7: 0x0000000080020187
PC: 0x0000000080000cf8, INSTR: 0x638392a3, MEM 0x00000000800207ac: 0x0000000000000000
PC: 0x0000000080000cfc, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000d00, INSTR: 0xa63e8e9b, REG x29: 0x0000000010008a63
PC: 0x0000000080000d04, INSTR: 0x003e9e93, REG x29: 0x0000000080045318
PC: 0x0000000080000d08, INSTR: 0x0cee8683, REG x13: 0x0000000000000000, MEM 0x00000000800453e6
PC: 0x0000000080000d0c, INSTR: 0x00501ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000d10, INSTR: 0x7eb6b313, REG x6: 0x0000000000000001
PC: 0x0000000080000d14, INSTR: 0xda0a3593, REG x11: 0x0000000000000001
PC: 0x0000000080000d18, INSTR: 0xa177e997, REG x19: 0x000000002177ed18
PC: 0x0000000080000d1c, INSTR: 0x40013db7, REG x27: 0x0000000040013000
PC: 0x0000000080000d20, INSTR: 0x001d9d93, REG x27: 0x0000000080026000
PC: 0x0000000080000d24, INSTR: 0xea1d8d93, REG x27: 0x0000000080025ea1
PC: 0x0000000080000d28, INSTR: 0x817dbe83, REG x29: 0x0000000000000000, MEM 0x00000000800256b8
PC: 0x0000000080000d2c, INSTR: 0xa1803a93, REG x21: 0x0000000000000001
PC: 0x0000000080000d30, INSTR: 0x026e5013
PC: 0x0000000080000d34, INSTR: 0x8446ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000d38, INSTR: 0xf80c02e3
PC: 0x0000000080000cbc, INSTR: 0x00178793, REG x15: 0x0000000000000004
PC: 0x0000000080000cc0, INSTR: 0x0027dc13, REG x24: 0x0000000000000001
PC: 0x0000000080000cc4, INSTR: 0x01e44463
PC: 0x0000000080000cc8, INSTR: 0x0040006f
PC: 0x0000000080000ccc, INSTR: 0x00793f93, REG x31: 0x0000000000000001
PC: 0x0000000080000cd0, INSTR: 0x9a11b493, REG x9: 0x0000000000000001
PC: 0x0000000080000cd4, INSTR: 0x16913b93, REG x23: 0x0000000000000000
PC: 0x0000000080000cd8, INSTR: 0xbc87ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000cdc, INSTR: 0x001dd733, REG x14: 0x0000000080025ea1
PC: 0x0000000080000ce0, INSTR: 0x714efd93, REG x27: 0x0000000000000000
PC: 0x0000000080000ce4, INSTR: 0xb89db213, REG x4: 0x0000000000000001
PC: 0x0000000080000ce8, INSTR: 0x48183d93, REG x27: 0x0000000000000001
PC: 0x0000000080000cec, INSTR: 0x040013b7, REG x7: 0x0000000004001000
PC: 0x0000000080000cf0, INSTR: 0x00539393, REG x7: 0x0000000080020000
PC: 0x0000000080000cf4, INSTR: 0x18738393, REG x7: 0x0000000080020187
PC: 0x0000000080000cf8, INSTR: 0x638392a3, MEM 0x00000000800207ac: 0x0000000000000001
PC: 0x0000000080000cfc, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000d00, INSTR: 0xa63e8e9b, REG x29: 0x0000000010008a63
PC: 0x0000000080000d04, INSTR: 0x003e9e93, REG x29: 0x0000000080045318
PC: 0x0000000080000d08, INSTR: 0x0cee8683, REG x13: 0x0000000000000000, MEM 0x00000000800453e6
PC: 0x0000000080000d0c, INSTR: 0x00501ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000d10, INSTR: 0x7eb6b313, REG x6: 0x0000000000000001
PC: 0x0000000080000d14, INSTR: 0xda0a3593, REG x11: 0x0000000000000001
PC: 0x0000000080000d18, INSTR: 0xa177e997, REG x19: 0x000000002177ed18
PC: 0x0000000080000d1c, INSTR: 0x40013db7, REG x27: 0x0000000040013000
PC: 0x0000000080000d20, INSTR: 0x001d9d93, REG x27: 0x0000000080026000
PC: 0x0000000080000d24, INSTR: 0xea1d8d93, REG x27: 0x0000000080025ea1
PC: 0x0000000080000d28, INSTR: 0x817dbe83, REG x29: 0x0000000000000000, MEM 0x00000000800256b8
PC: 0x0000000080000d2c, INSTR: 0xa1803a93, REG x21: 0x0000000000000001
PC: 0x0000000080000d30, INSTR: 0x026e5013
PC: 0x0000000080000d34, INSTR: 0x8446ba13, REG x20: 0x0000000000000001
PC: 0x0000000080000d38, INSTR: 0xf80c02e3
PC: 0x0000000080000d3c, INSTR: 0x0040006f
PC: 0x0000000080000d40, INSTR: 0x00f5d463
PC: 0x0000000080000d44, INSTR: 0x0040006f
PC: 0x0000000080000d48, INSTR: 0x418f073b, REG x14: 0xffffffffffffffff
PC: 0x0000000080000d4c, INSTR: 0xb6f93313, REG x6: 0x0000000000000001
PC: 0x0000000080000d50, INSTR: 0x413c3713, REG x14: 0x0000000000000001
PC: 0x0000000080000d54, INSTR: 0xe252b793, REG x15: 0x0000000000000001
PC: 0x0000000080000d58, INSTR: 0x6226bf93, REG x31: 0x0000000000000001
PC: 0x0000000080000d5c, INSTR: 0x00ed943b, REG x8: 0x000000000004bd42
PC: 0x0000000080000d60, INSTR: 0x9732bf93, REG x31: 0x0000000000000001
PC: 0x0000000080000d64, INSTR: 0x72d7b613, REG x12: 0x0000000000000001
PC: 0x0000000080000d68, INSTR: 0xf3d9be13, REG x28: 0x0000000000000001
PC: 0x0000000080000d6c, INSTR: 0x04002cb7, REG x25: 0x0000000004002000
PC: 0x0000000080000d70, INSTR: 0xc71c8c9b, REG x25: 0x0000000004001c71
PC: 0x0000000080000d74, INSTR: 0x005c9c93, REG x25: 0x0000000080038e20
PC: 0x0000000080000d78, INSTR: 0x9d0cb023, MEM 0x00000000800387e0: 0x0000000000000000
PC: 0x0000000080000d7c, INSTR: 0x00da5ebb, REG x29: 0x0000000000000001
PC: 0x0000000080000d80, INSTR: 0xfbc93713, REG x14: 0x0000000000000001
PC: 0x0000000080000d84, INSTR: 0x46d03f93, REG x31: 0x0000000000000001
PC: 0x0000000080000d88, INSTR: 0xb238bf93, REG x31: 0x0000000000000001
PC: 0x0000000080000d8c, INSTR: 0x0063d99b, REG x19: 0x0000000002000806
PC: 0x0000000080000d90, INSTR: 0xf4af3f13, REG x30: 0x0000000000000001
PC: 0x0000000080000d94, INSTR: 0xb29ff06f
PC: 0x00000000800008bc, INSTR: 0x8f83bc13, REG x24: 0x0000000000000001
PC: 0x00000000800008c0, INSTR: 0xb0cb3a13, REG x20: 0x0000000000000001
PC: 0x00000000800008c4, INSTR: 0x60d2b713, REG x14: 0x0000000000000001
PC: 0x00000000800008c8, INSTR: 0x38308c93, REG x25: 0x0000000080001003
PC: 0x00000000800008cc, INSTR: 0xe1ed6813, REG x16: 0xfffffffffffffffe
PC: 0x00000000800008d0, INSTR: 0x058010ef, REG x1: 0x00000000800008d4
PC: 0x0000000080001928, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x000000008000192c, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x0000000000000001
PC: 0x0000000080001930, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001934, INSTR: 0x00a13023, MEM 0x000000008004fee0: 0x0000000020000000
PC: 0x0000000080001938, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000193c, INSTR: 0x00513023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001940, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001944, INSTR: 0x01f13023, MEM 0x000000008004fec0: 0x0000000000000001
PC: 0x0000000080001948, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000194c, INSTR: 0x00c13023, MEM 0x000000008004feb0: 0x0000000000000001
PC: 0x0000000080001950, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001954, INSTR: 0x01313023, MEM 0x000000008004fea0: 0x0000000002000806
PC: 0x0000000080001958, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000195c, INSTR: 0x01a13023, MEM 0x000000008004fe90: 0xde62d805ac0923e6
PC: 0x0000000080001960, INSTR: 0x7f433913, REG x18: 0x0000000000000001
PC: 0x0000000080001964, INSTR: 0x009552b3, REG x5: 0x0000000010000000
PC: 0x0000000080001968, INSTR: 0xe0a4b993, REG x19: 0x0000000000000001
PC: 0x000000008000196c, INSTR: 0x9e14b613, REG x12: 0x0000000000000001
PC: 0x0000000080001970, INSTR: 0x02f69513, REG x10: 0x0000000000000000
PC: 0x0000000080001974, INSTR: 0x000d99bb, REG x19: 0xffffffff80025ea1
PC: 0x0000000080001978, INSTR: 0x10009937, REG x18: 0x0000000010009000
PC: 0x000000008000197c, INSTR: 0x6359091b, REG x18: 0x0000000010009635
PC: 0x0000000080001980, INSTR: 0x00391913, REG x18: 0x000000008004b1a8
PC: 0x0000000080001984, INSTR: 0xced93c23, MEM 0x000000008004aea0: 0x0000000000000000
PC: 0x0000000080001988, INSTR: 0x37583293, REG x5: 0x0000000000000000
PC: 0x000000008000198c, INSTR: 0x6e4d3d13, REG x26: 0x0000000000000000
PC: 0x0000000080001990, INSTR: 0x0162df9b, REG x31: 0x0000000000000000
PC: 0x0000000080001994, INSTR: 0x00013d03, REG x26: 0xde62d805ac0923e6, MEM 0x000000008004fe90
PC: 0x0000000080001998, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x000000008000199c, INSTR: 0x00013983, REG x19: 0x0000000002000806, MEM 0x000000008004fea0
PC: 0x00000000800019a0, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800019a4, INSTR: 0x00013603, REG x12: 0x0000000000000001, MEM 0x000000008004feb0
